5.04,0 
5.28,0 
3.72,0 
6.04,0 
5.8,2 
6.04,0 
4.92,2 
2.88,2 
4.6,2 
4.6,2 
4.36,2 
4.48,0 
7.17,0 
4.12,3 
5.08,2 
5.16,0 
6.88,2 
6.28,2 
5.6,0 
3.84,0 
5.68,2 
5.56,3 
4.84,0 
4.12,0 
4.91,3 
3.92,0 
4.2,2 
3.88,0 
3.96,2 
3.6,2 
4.04,2 
3.8,2 
5.28,0 
4.96,0 
4.32,2 
4.12,2 
3.36,0 
4.84,3 
3.32,2 
6.2,0 
5.08,2 
4.2,0 
3.16,2 
3.68,0 
4.96,2 
5.72,0 
4.68,2 
3.52,2 
3.64,0 
5.44,0 
4.4,0 
5.64,0 
4.32,2 
4.44,0 
4.88,0 
2.72,2 
4.96,0 
6.92,2 
5.56,0 
2.72,0 
5.32,0 
5.56,0 
7.0,0 
4.08,2 
3.24,3 
4.72,0 
2.32,3 
5.8,0 
5.8,0 
4.48,0 
4.8,0 
2.8,2 
6.24,0 
7.36,3 
5.08,0 
5.96,0 
4.68,0 
4.04,0 
5.72,2 
6.36,3 
6.48,2 
3.6,3 
5.52,3 
3.48,2 
5.68,0 
6.92,0 
6.11,0 
7.32,3 
6.52,2 
5.04,3 
6.31,0 
1.92,0 
5.52,0 
5.6,2 
1.92,2 
1.84,2 
5.88,0 
6.36,2 
7.03,0 
6.72,0 
5.32,2 
6.08,0 
4.8,0 
6.57,0 
5.39,0 
4.64,2 
4.67,0 
5.04,2 
3.68,3 
4.32,0 
4.84,0 
5.36,0 
4.8,0 
5.76,2 
6.16,0 
5.52,0 
4.93,0 
4.76,0 
5.32,0 
6.52,2 
4.15,2 
6.16,0 
4.92,2 
6.76,0 
5.68,0 
5.76,0 
5.47,2 
4.99,0 
4.92,0 
2.64,0 
4.92,2 
3.08,3 
4.6,2 
3.12,0 
4.04,2 
5.56,0 
7.4,3 
4.96,0 
5.56,0 
4.84,0 
3.88,0 
5.16,2 
4.96,2 
5.28,0 
4.58,2 
7.24,3 
6.12,0 
5.28,0 
4.76,2 
5.4,0 
5.88,3 
