3.93,2 
5.51,0 
2.55,0 
4.7,0 
2.96,0 
5.28,2 
5.19,0 
4.14,0 
2.19,0 
4.38,0 
3.76,2 
5.24,0 
3.7,3 
6.23,0 
6.96,2 
4.4,2 
4.0,0 
5.93,0 
4.66,0 
5.22,0 
4.7,2 
3.46,0 
6.68,0 
3.72,2 
4.0,0 
5.28,2 
2.92,2 
4.16,0 
2.2,0 
6.52,0 
3.72,2 
5.0,2 
4.36,0 
4.28,2 
4.12,2 
3.72,0 
3.12,2 
3.44,0 
6.04,0 
6.08,2 
4.36,0 
3.52,0 
4.64,0 
4.04,0 
6.08,0 
5.08,0 
4.64,3 
2.88,0 
5.32,2 
6.28,2 
4.92,3 
3.4,2 
3.86,2 
6.2,0 
5.36,0 
4.0,2 
3.88,0 
6.56,2 
5.2,0 
4.44,0 
4.6,2 
5.03,2 
6.72,2 
2.72,2 
4.08,3 
2.04,0 
4.39,0 
5.2,0 
4.9,0 
3.51,0 
7.48,0 
5.24,0 
6.36,2 
3.76,2 
5.4,0 
5.89,2 
7.28,0 
2.12,0 
4.2,0 
1.62,0 
5.08,0 
5.44,0 
6.05,2 
5.32,0 
4.58,0 
4.56,0 
7.04,2 
5.08,2 
7.08,2 
2.12,2 
2.52,0 
5.2,0 
5.04,0 
4.48,0 
6.72,2 
4.88,2 
5.84,0 
5.68,0 
5.76,2 
4.0,0 
5.28,2 
6.44,0 
3.48,0 
2.68,0 
5.6,0 
5.8,2 
4.48,0 
4.12,2 
4.92,0 
3.84,0 
5.6,2 
6.88,3 
7.48,0 
4.0,2 
3.68,0 
4.72,3 
6.8,2 
3.16,0 
5.24,0 
2.66,3 
2.08,0 
5.52,0 
5.32,2 
6.32,0 
6.56,2 
5.64,2 
4.48,2 
5.72,0 
6.08,0 
5.28,2 
6.88,0 
4.12,2 
4.15,0 
4.01,0 
4.96,0 
6.79,2 
5.21,0 
3.24,0 
3.76,0 
6.0,0 
4.21,0 
4.9,0 
6.55,0 
4.12,2 
6.96,0 
4.71,3 
4.71,2 
3.85,2 
4.96,2 
3.52,0 
4.4,2 
2.56,0 
5.81,2 
4.76,0 
2.96,2 
4.04,2 
3.76,2 
1.88,0 
5.09,2 
3.64,0 
6.28,0 
7.07,0 
5.84,2 
6.32,0 
6.37,2 
4.2,2 
5.8,0 
5.55,2 
2.92,3 
4.08,2 
5.46,0 
6.22,2 
4.96,3 
6.28,2 
4.08,0 
2.04,2 
4.4,2 
3.72,0 
7.32,0 
5.64,0 
3.33,0 
2.16,0 
4.28,0 
4.66,2 
3.6,2 
4.4,0 
5.52,2 
5.84,0 
2.2,2 
2.64,0 
5.04,0 
5.36,0 
4.72,2 
2.68,0 
5.08,0 
4.24,0 
7.12,0 
4.49,3 
3.92,2 
6.6,2 
3.6,0 
4.92,2 
3.2,2 
5.84,0 
6.44,0 
4.32,3 
5.84,2 
5.32,0 
6.3,0 
5.88,2 
5.6,0 
4.76,3 
7.24,0 
5.44,2 
5.6,0 
3.61,2 
3.32,0 
7.4,2 
5.28,2 
4.88,0 
6.0,0 
3.16,0 
6.96,0 
6.28,2 
3.44,2 
4.8,2 
6.84,2 
5.12,0 
2.76,2 
4.52,3 
3.2,0 
2.12,0 
4.24,0 
3.32,2 
4.56,0 
3.6,0 
4.84,2 
4.32,2 
6.2,0 
2.8,2 
5.88,0 
3.64,0 
4.12,2 
5.24,2 
3.84,0 
6.2,2 
