1.6,0 
3.96,0 
5.28,0 
6.0,2 
3.56,3 
3.8,0 
5.2,0 
2.4,2 
5.44,0 
6.16,3 
4.6,2 
4.32,0 
1.92,2 
4.52,0 
5.88,2 
3.76,0 
6.16,0 
6.97,0 
5.46,3 
2.44,0 
3.18,3 
2.46,0 
7.01,2 
3.03,3 
7.41,2 
2.57,3 
2.6,2 
5.52,0 
4.29,3 
3.13,0 
5.06,0 
5.33,0 
6.0,0 
7.12,2 
5.38,2 
4.47,0 
5.6,2 
4.72,2 
3.2,0 
4.44,0 
2.68,0 
5.96,0 
6.96,0 
5.92,3 
5.6,0 
3.68,0 
6.6,2 
4.72,2 
5.8,2 
2.64,2 
6.44,0 
7.08,0 
4.88,0 
5.76,2 
2.92,0 
4.56,0 
2.16,2 
2.64,0 
6.2,3 
3.08,0 
6.88,0 
4.96,0 
5.12,0 
2.88,2 
7.36,3 
4.44,0 
4.8,0 
7.28,0 
4.08,2 
5.84,2 
5.76,0 
6.2,2 
6.72,0 
5.96,2 
3.16,0 
6.92,0 
1.97,2 
4.13,0 
3.04,0 
6.31,0 
4.69,2 
2.88,0 
4.95,0 
3.11,3 
6.65,3 
5.81,0 
6.87,0 
4.72,0 
5.4,0 
2.31,0 
5.36,0 
6.59,2 
5.38,0 
5.31,2 
5.15,0 
2.16,2 
6.76,0 
2.92,0 
5.67,0 
6.56,2 
6.14,0 
6.52,2 
2.52,0 
6.42,0 
6.09,3 
6.13,0 
6.64,0 
6.2,3 
5.72,2 
6.76,0 
3.16,2 
4.68,2 
3.8,0 
5.6,0 
5.24,0 
6.25,0 
3.68,0 
5.56,2 
7.08,0 
3.36,0 
6.33,0 
5.0,2 
4.92,0 
3.88,0 
3.96,0 
2.52,0 
2.28,0 
4.36,0 
3.84,0 
5.52,3 
4.52,0 
4.88,2 
4.96,0 
2.88,0 
5.16,2 
4.68,2 
4.08,2 
4.48,0 
5.55,2 
3.49,2 
3.56,0 
3.0,0 
6.85,2 
4.55,2 
2.08,2 
7.3,2 
2.72,0 
4.04,2 
4.01,2 
5.64,3 
5.42,0 
4.4,0 
2.14,2 
4.08,2 
5.64,3 
2.4,0 
6.52,2 
5.04,2 
6.08,0 
3.72,0 
3.56,2 
4.0,3 
5.68,0 
4.92,0 
5.68,2 
2.44,0 
7.08,0 
5.12,3 
5.0,3 
6.96,0 
3.44,0 
4.32,0 
5.76,2 
5.2,2 
3.48,2 
6.24,0 
1.96,0 
2.92,0 
3.52,3 
4.48,3 
2.92,0 
2.52,0 
4.76,0 
3.72,2 
6.08,0 
3.32,2 
3.61,2 
3.53,2 
3.12,2 
6.92,0 
5.04,0 
4.36,0 
4.84,0 
3.64,0 
7.0,3 
1.74,3 
5.36,2 
3.44,2 
6.73,0 
5.09,0 
5.09,2 
5.0,0 
5.52,0 
2.35,3 
5.09,0 
2.53,0 
3.73,0 
5.72,2 
4.76,0 
3.17,2 
5.62,0 
6.01,0 
5.55,0 
2.32,0 
4.96,2 
5.28,0 
4.32,0 
6.04,0 
4.16,0 
3.48,0 
6.04,0 
4.76,0 
3.22,0 
4.44,0 
5.64,0 
5.16,0 
5.24,2 
4.4,0 
4.12,0 
3.64,0 
2.56,0 
4.0,0 
4.64,0 
5.52,0 
6.68,0 
5.48,2 
2.2,0 
5.12,0 
3.92,3 
5.64,0 
5.96,2 
4.0,2 
3.36,2 
2.18,0 
7.36,0 
4.64,2 
4.0,2 
1.81,0 
3.7,0 
4.68,0 
2.68,0 
6.88,2 
3.96,0 
6.4,0 
5.76,2 
2.96,0 
5.53,2 
6.69,3 
4.28,0 
5.48,0 
7.04,0 
5.88,3 
6.36,2 
7.2,0 
5.96,0 
5.76,0 
7.31,2 
5.74,3 
5.97,0 
6.7,2 
7.31,2 
5.74,3 
5.97,2 
6.7,2 
5.4,2 
4.12,2 
1.68,0 
2.73,0 
5.4,2 
4.12,2 
1.68,0 
2.73,0 
5.26,0 
6.09,0 
5.26,0 
6.09,0 
5.39,3 
5.27,0 
3.65,0 
4.33,2 
5.39,3 
5.27,0 
3.65,0 
4.33,2 
3.88,0 
2.4,0 
5.0,0 
3.2,0 
4.56,0 
6.12,2 
5.6,0 
2.96,2 
5.96,0 
6.96,0 
3.92,0 
5.44,2 
5.68,0 
6.2,0 
5.56,2 
6.6,2 
5.04,2 
7.32,0 
4.92,0 
3.72,2 
4.61,2 
4.6,2 
5.08,0 
4.4,2 
7.04,0 
5.68,2 
5.24,0 
5.48,2 
5.56,3 
5.52,2 
5.2,2 
5.64,3 
4.88,0 
5.2,0 
5.76,0 
6.68,3 
4.56,2 
3.52,2 
3.04,2 
3.08,2 
4.16,2 
4.32,2 
4.12,0 
6.0,2 
6.92,0 
2.96,2 
4.36,0 
5.96,0 
6.08,2 
5.72,3 
5.72,0 
4.56,2 
5.08,0 
6.88,0 
6.8,2 
4.04,0 
2.64,2 
2.4,3 
4.72,2 
6.0,0 
5.76,0 
4.96,0 
7.28,2 
4.32,0 
5.68,2 
4.4,0 
3.88,2 
4.24,0 
5.64,0 
4.25,2 
4.96,2 
6.49,2 
6.09,3 
5.48,0 
6.12,0 
6.76,0 
5.52,0 
3.35,0 
4.52,0 
3.06,1 
6.16,0 
2.8,0 
1.68,0 
6.16,2 
6.6,0 
4.84,0 
2.4,3 
3.88,0 
3.44,2 
5.52,2 
2.6,0 
5.44,0 
6.48,0 
6.48,0 
1.96,0 
5.88,0 
5.6,2 
5.24,2 
3.92,2 
4.92,2 
3.83,0 
4.68,0 
4.28,3 
4.48,2 
4.76,0 
5.56,0 
5.04,0 
5.92,0 
6.57,2 
5.6,0 
4.28,2 
4.56,2 
3.69,2 
1.64,0 
4.0,0 
5.12,0 
6.04,2 
3.6,3 
3.84,0 
5.24,0 
2.44,2 
5.48,0 
6.2,3 
4.64,2 
4.36,0 
1.96,2 
4.56,0 
4.56,2 
5.92,2 
3.64,0 
4.68,0 
6.12,0 
4.14,0 
7.01,0 
5.52,0 
3.24,0 
1.64,0 
4.0,0 
5.12,0 
6.04,2 
3.6,3 
3.84,0 
5.24,0 
2.44,2 
5.48,0 
6.2,3 
4.64,2 
4.36,0 
1.96,2 
4.56,0 
4.56,2 
5.92,2 
3.64,0 
4.68,0 
6.12,0 
4.14,0 
7.01,0 
5.52,0 
3.24,0 
1.64,0 
4.0,0 
5.12,0 
6.04,2 
3.6,3 
3.84,0 
5.24,0 
2.44,2 
5.48,0 
6.2,3 
4.64,2 
4.36,0 
1.96,2 
4.56,0 
4.56,2 
5.92,2 
3.64,0 
4.68,0 
6.12,0 
4.14,0 
7.01,0 
5.52,0 
3.24,0 
1.64,0 
4.0,0 
5.12,0 
6.04,2 
3.6,3 
3.84,0 
5.24,0 
2.44,2 
5.48,0 
6.2,3 
4.64,2 
4.36,0 
1.96,2 
4.56,0 
4.56,2 
5.92,2 
3.64,0 
4.68,0 
6.12,0 
4.14,0 
7.01,0 
5.52,0 
3.24,0 
5.5,3 
2.48,0 
2.88,0 
6.27,0 
3.22,3 
2.5,0 
4.49,2 
7.05,2 
3.07,3 
5.48,0 
7.45,2 
2.61,3 
6.1,0 
2.64,2 
5.56,0 
6.04,0 
3.38,2 
4.33,3 
3.17,0 
5.1,0 
5.37,0 
6.04,0 
3.59,0 
4.12,0 
2.05,2 
6.0,2 
5.42,2 
4.51,0 
5.64,2 
4.76,2 
3.24,0 
4.48,0 
2.72,0 
4.52,2 
6.0,0 
7.0,0 
5.96,3 
5.64,0 
2.52,2 
3.72,0 
6.36,2 
4.76,2 
5.84,2 
2.68,2 
6.0,0 
3.0,2 
5.71,0 
6.48,0 
7.12,0 
3.17,0 
4.92,0 
5.8,2 
2.96,0 
4.6,0 
2.28,4 
6.64,0 
2.2,2 
2.68,0 
6.24,3 
3.12,0 
6.92,0 
5.0,0 
6.32,0 
5.16,0 
7.36,0 
5.96,4 
2.96,0 
5.8,0 
2.92,2 
7.4,3 
4.48,0 
5.48,2 
4.58,2 
4.84,0 
6.72,3 
7.32,0 
4.12,2 
5.88,2 
6.88,3 
5.72,0 
6.48,2 
6.2,0 
6.24,2 
6.24,0 
6.76,0 
5.92,2 
4.26,2 
3.2,0 
6.96,0 
2.98,2 
2.01,2 
2.11,0 
4.17,0 
5.38,0 
3.08,0 
6.35,0 
4.73,2 
2.92,0 
2.01,2 
5.29,0 
4.99,0 
3.15,3 
6.69,3 
5.85,0 
6.91,0 
4.76,0 
3.53,0 
5.44,0 
5.65,3 
2.35,0 
5.32,0 
3.96,0 
6.63,2 
7.15,3 
5.42,0 
5.35,2 
7.14,2 
2.35,0 
3.8,2 
5.19,0 
3.74,0 
1.94,3 
6.84,0 
2.2,2 
6.8,0 
2.8,2 
2.96,0 
6.84,0 
5.71,0 
6.6,2 
6.18,0 
6.56,2 
6.54,0 
2.56,0 
3.4,0 
6.64,3 
7.3,2 
6.46,0 
6.13,3 
5.96,2 
6.17,0 
6.68,0 
4.85,2 
6.24,3 
5.76,2 
6.8,0 
3.2,2 
4.64,0 
3.96,0 
4.72,2 
3.84,0 
4.12,2 
5.16,1 
5.64,0 
5.28,0 
3.93,0 
6.29,0 
4.28,0 
3.72,0 
5.6,2 
4.76,2 
7.12,0 
6.89,2 
3.4,0 
6.37,0 
3.44,0 
5.04,2 
4.96,0 
1.66,0 
4.68,2 
3.64,0 
3.92,0 
4.0,0 
2.56,0 
2.32,0 
4.4,0 
3.88,0 
5.56,3 
3.24,3 
4.56,0 
4.92,2 
4.82,0 
5.0,0 
2.92,0 
5.2,2 
4.72,2 
6.16,0 
6.56,0 
4.12,2 
4.52,0 
4.52,0 
3.96,2 
6.6,3 
2.56,0 
5.59,2 
5.44,2 
3.53,2 
3.6,0 
