3.52,2 
3.24,2 
3.6,0 
1.6,0 
3.2,0 
5.36,0 
5.44,2 
3.24,2 
6.0,2 
3.84,0 
4.8,0 
2.44,2 
3.28,0 
4.32,0 
4.08,0 
4.88,2 
5.56,2 
5.63,0 
3.08,0 
6.4,0 
5.2,0 
4.8,2 
4.83,2 
2.08,2 
6.0,2 
3.96,2 
3.04,3 
5.28,0 
4.76,2 
6.52,2 
6.88,2 
1.64,2 
5.36,0 
6.28,0 
5.52,2 
3.88,2 
5.28,2 
3.32,2 
3.0,0 
3.2,0 
3.04,0 
5.88,0 
5.16,3 
2.36,2 
4.12,2 
3.52,2 
5.04,0 
5.12,0 
5.56,0 
3.6,2 
2.6,0 
7.24,0 
5.8,2 
4.2,0 
4.2,2 
6.24,2 
7.2,2 
4.96,2 
5.12,2 
2.64,0 
5.0,0 
4.8,2 
2.16,0 
3.48,2 
4.08,2 
5.84,2 
3.24,0 
4.48,2 
3.68,3 
5.68,2 
3.88,2 
6.76,2 
5.16,2 
6.4,0 
4.48,0 
5.0,0 
6.52,2 
6.76,0 
3.7,2 
6.48,2 
6.56,2 
6.76,0 
7.28,0 
6.04,0 
4.48,0 
7.08,0 
2.96,2 
5.56,2 
4.44,0 
2.44,2 
6.72,0 
7.0,0 
7.16,0 
3.12,2 
5.0,0 
3.6,2 
6.96,2 
2.68,2 
3.32,2 
6.04,2 
5.76,3 
2.04,2 
5.32,0 
1.96,0 
3.24,0 
4.2,0 
4.24,2 
2.0,2 
3.6,0 
1.92,2 
2.76,0 
5.44,2 
4.68,2 
1.58,2 
6.08,0 
5.2,0 
6.4,0 
4.68,0 
5.36,0 
5.92,3 
3.72,0 
4.2,0 
2.28,0 
5.0,3 
3.12,0 
7.12,2 
5.88,2 
5.92,2 
7.4,2 
4.24,0 
4.12,0 
5.12,2 
6.28,2 
3.16,0 
5.88,2 
2.52,0 
7.48,0 
3.64,3 
4.36,2 
4.76,0 
5.36,0 
7.12,2 
6.4,0 
4.44,0 
5.12,0 
3.16,2 
4.84,2 
7.16,0 
4.28,3 
6.6,0 
2.32,0 
5.04,2 
7.28,0 
1.92,2 
6.39,0 
7.29,2 
6.4,0 
5.26,0 
6.08,3 
6.13,2 
5.31,2 
6.34,2 
3.01,0 
4.24,3 
2.88,0 
1.68,0 
3.52,0 
6.8,0 
5.2,0 
5.72,2 
5.64,0 
4.24,3 
2.88,0 
1.68,0 
3.52,0 
6.8,0 
5.2,0 
5.72,2 
5.64,0 
4.16,3 
5.36,0 
4.32,2 
5.4,0 
6.04,2 
4.16,3 
5.36,0 
4.32,2 
6.04,2 
4.68,0 
5.76,3 
3.8,0 
5.36,0 
4.68,0 
5.76,3 
3.8,0 
5.36,0 
6.64,0 
1.72,2 
1.84,0 
3.68,0 
5.24,0 
4.16,0 
5.72,0 
5.48,0 
5.36,2 
7.44,2 
5.2,0 
5.4,2 
6.4,2 
4.56,2 
6.14,0 
3.64,2 
3.04,0 
6.32,0 
5.24,2 
3.2,2 
3.72,0 
3.2,0 
4.28,2 
3.36,0 
6.2,0 
5.36,0 
5.2,2 
6.88,0 
4.36,0 
1.88,0 
2.04,2 
1.96,0 
3.36,0 
4.16,3 
4.84,3 
5.24,0 
6.32,0 
6.08,2 
4.24,0 
4.56,0 
5.88,2 
5.36,0 
5.76,0 
5.24,3 
5.92,0 
3.32,0 
3.6,3 
3.28,0 
3.64,3 
4.16,0 
2.28,0 
3.32,2 
3.48,0 
3.08,0 
3.92,0 
3.6,0 
2.4,2 
2.6,2 
4.04,0 
1.92,0 
3.28,2 
1.88,2 
6.4,2 
4.2,0 
5.68,0 
5.24,0 
3.88,0 
2.88,0 
5.92,0 
4.28,2 
2.32,2 
2.76,0 
5.56,2 
6.2,2 
4.04,0 
6.04,0 
2.2,0 
2.08,2 
5.28,2 
5.08,2 
5.24,0 
5.2,0 
6.92,2 
5.96,2 
2.84,0 
3.32,2 
5.04,0 
6.28,0 
6.88,0 
6.12,3 
3.2,0 
2.56,2 
6.16,0 
4.08,2 
6.88,2 
2.98,0 
3.48,0 
5.6,0 
1.52,2 
3.48,0 
2.96,2 
6.8,0 
5.16,0 
3.28,0 
2.88,0 
7.28,2 
4.52,2 
5.04,0 
3.88,2 
4.64,2 
4.16,0 
3.76,0 
6.0,0 
5.44,0 
4.0,0 
4.92,0 
3.04,2 
6.4,0 
6.28,0 
5.0,0 
6.84,0 
4.4,0 
6.64,0 
6.0,3 
5.4,2 
6.72,0 
3.76,2 
6.48,0 
2.36,0 
5.68,0 
7.0,2 
7.48,2 
6.48,2 
5.52,2 
6.36,2 
6.84,0 
6.2,0 
5.48,0 
6.64,0 
5.12,2 
5.84,0 
4.98,0 
3.99,0 
7.23,0 
3.94,2 
4.51,3 
5.89,0 
4.22,0 
6.3,0 
3.64,2 
3.36,2 
5.72,0 
5.44,2 
4.84,0 
5.81,2 
7.24,2 
5.08,2 
6.04,0 
4.7,0 
6.64,3 
